"hour_id","4850303_0_cu_ul_flow_mbyte","4850303_0_ct_ul_flow_mbyte","4850303_0_cu_dl_flow_mbyte","4850303_0_ct_dl_flow_mbyte","4850303_1_cu_ul_flow_mbyte","4850303_1_ct_ul_flow_mbyte","4850303_1_cu_dl_flow_mbyte","4850303_1_ct_dl_flow_mbyte","4850303_2_cu_ul_flow_mbyte","4850303_2_ct_ul_flow_mbyte","4850303_2_cu_dl_flow_mbyte","4850303_2_ct_dl_flow_mbyte","4850319_0_cu_ul_flow_mbyte","4850319_0_ct_ul_flow_mbyte","4850319_0_cu_dl_flow_mbyte","4850319_0_ct_dl_flow_mbyte","4850319_1_cu_ul_flow_mbyte","4850319_1_ct_ul_flow_mbyte","4850319_1_cu_dl_flow_mbyte","4850319_1_ct_dl_flow_mbyte","4850319_2_cu_ul_flow_mbyte","4850319_2_ct_ul_flow_mbyte","4850319_2_cu_dl_flow_mbyte","4850319_2_ct_dl_flow_mbyte","4850319_6_cu_ul_flow_mbyte","4850319_6_ct_ul_flow_mbyte","4850319_6_cu_dl_flow_mbyte","4850319_6_ct_dl_flow_mbyte","4850319_7_cu_ul_flow_mbyte","4850319_7_ct_ul_flow_mbyte","4850319_7_cu_dl_flow_mbyte","4850319_7_ct_dl_flow_mbyte","4850319_8_cu_ul_flow_mbyte","4850319_8_ct_ul_flow_mbyte","4850319_8_cu_dl_flow_mbyte","4850319_8_ct_dl_flow_mbyte","4857676_129_cu_ul_flow_mbyte","4857676_129_ct_ul_flow_mbyte","4857676_129_cu_dl_flow_mbyte","4857676_129_ct_dl_flow_mbyte"
"2023031619","844.31556","353.24657","6040.15917","3857.78313","1508.14259","185.99385","24664.10346","1946.511","704.86146","846.29511","6960.69143","7371.14169","380.35991","219.60832","4904.51843","1236.02223","435.68239","194.69286","5656.41006","1255.60592","582.25663","126.80685","7740.09149","1577.56553","168.49614","48.7154","1334.05654","592.53501","577.49568","125.45333","5927.45872","1783.267","671.65029","247.87497","5820.54334","3746.92072","37.01416","9.8918","122.68307","49.35476"
"2023031620","754.56328","375.8472","10832.96638","3960.92539","2037.97843","636.74141","26864.09578","4126.34322","1719.36502","658.29659","5140.11304","4419.42877","375.78656","209.39872","5457.87896","4801.01183","590.49885","284.01258","5213.88405","4026.76538","628.02452","230.79662","10169.35823","2373.1391","205.24927","83.51187","2915.48302","1333.18987","1654.89558","395.78609","7454.97824","5197.96433","656.47526","606.28838","9207.87004","8536.30905","19.84111","45.50855","203.88794","236.45995"
"2023031621","550.61195","146.11018","3792.99571","1558.29324","811.43385","148.35745","12385.21028","3049.81904","346.04588","279.71417","5706.10451","4797.30034","305.89721","102.15101","4371.14437","2859.90417","354.2213","80.36608","5559.07516","845.29898","786.38966","190.64971","8345.10629","1302.33774","422.44223","43.89695","2368.37826","594.13249","397.28754","321.65418","4059.89374","2469.34635","434.92844","353.93004","4685.06641","5173.98604","5.50078","83.79052","265.93813","83.27399"
"2023031622","297.69708","310.69716","3195.79896","3810.32445","1430.148","367.07048","11340.78257","1688.24184","470.74788","709.06414","4080.21718","5452.77623","772.49602","147.1062","5888.552","1118.72987","830.20293","217.65394","6461.17045","1763.59793","1945.33297","161.7634","7255.38256","2203.08597","537.5506","143.78094","2783.60651","887.87023","450.79099","840.92155","3880.15237","2795.18884","738.09312","702.88401","5426.4895","5769.17129","120.66293","95.48498","562.15529","108.13139"
"2023031623","518.15066","289.01672","3252.80915","2098.50229","940.10237","112.81957","8413.07041","1374.73446","329.11509","416.01523","3573.95738","5372.52664","201.24737","89.43963","3485.38311","780.17148","320.69712","157.97402","3688.84392","1541.69433","808.87224","76.39367","3950.14733","1529.81548","308.7783","44.3399","2373.46492","542.55908","308.32503","510.66545","2846.67426","1326.81013","507.00464","673.89239","3309.67849","4645.01621","14.32639","49.44716","238.9675","196.57366"
"2023031700","459.93441","107.89504","4600.56687","1827.56207","1157.13408","117.05366","10436.37871","1713.4711","524.47059","231.12855","4541.12786","2330.24134","355.49344","513.30223","3815.78009","2676.55344","761.20013","203.4915","4934.39679","1998.30881","1136.38594","85.59202","5787.8904","1932.95312","267.50229","154.92291","1404.48121","900.42981","570.73113","230.41243","3800.26444","2949.6785","721.94466","798.58694","6273.71403","4415.50944","36.87775","29.58727","504.77893","264.76406"
"2023031701","433.2063","422.69915","2675.18542","7811.14245","648.19118","129.15377","4084.41074","464.41068","260.31138","191.18539","2176.52199","1846.67432","598.49377","387.43261","4846.04044","2674.18968","559.61166","382.79287","4039.86345","2628.55266","1692.38572","564.438","5450.53345","1767.81492","241.74685","45.21865","2157.56086","992.00254","975.66016","373.34447","4342.84317","3378.7751","1724.31593","333.69102","5927.89443","4558.02939","21.12692","28.18805","494.64149","876.21009"
"2023031702","1094.54813","664.96579","6124.9767","2408.80401","585.29431","94.08489","5258.22962","634.35743","469.36761","383.54929","4869.90144","1901.4647","261.16151","202.84139","4535.0741","1323.78341","614.67584","193.73079","3182.0219","2025.08404","507.80574","99.01194","3789.16575","1721.77077","139.07284","75.07716","1511.86098","438.70893","606.04691","277.87044","3781.2938","1871.2261","1066.22718","449.03538","4007.39279","12640.13325","17.64316","11.89133","320.65359","95.11717"
"2023031703","740.99601","173.06147","5460.69425","1774.45955","433.50201","206.0022","4376.28078","738.12945","641.87684","157.50187","4483.09758","2140.33072","410.22707","81.29656","3979.785","1049.43975","1128.72185","168.22675","4310.09857","2643.08881","671.93363","74.98644","2178.62287","1624.09711","172.32788","75.73258","1325.12393","1215.83654","703.14872","709.65751","4055.45708","3224.23244","713.46156","253.21499","5794.81996","3186.98286","11.51976","24.30435","151.55504","252.61467"
"2023031704","723.46788","102.73799","6248.5084","2374.62844","830.827","369.62735","6640.43548","946.20292","439.58779","249.09134","6134.96651","3087.98303","413.82764","113.92218","6259.08926","980.52568","821.06513","382.2855","7201.70773","2074.2776","486.03748","127.18779","2275.85282","6027.84258","66.77398","55.83723","643.04586","328.56014","936.59223","708.4363","4193.58146","2627.9554","655.59606","650.8654","5957.89547","7331.76876","4.17439","6.56886","31.42425","66.82068"
"2023031705","1372.50126","135.1207","7795.29656","2393.56368","1139.3969","271.20518","2536.06087","2088.77757","517.42735","303.6037","4592.8002","3905.31477","519.44279","605.10255","2638.78179","902.49818","620.74057","222.78705","2142.29628","1304.70442","605.55006","130.88357","2680.31829","480.59555","58.00825","27.15071","513.15064","660.72905","228.29839","476.6539","3549.79997","3443.22273","551.72485","1194.2161","4743.75138","6882.95977","0.05809","0.51721","0.1671","0.47395"
"2023031706","535.85884","116.60531","6902.06331","1790.24483","179.06293","369.99955","3645.10269","2370.59452","986.22506","291.89301","4851.4893","3382.71002","166.52937","95.45161","1895.89001","415.65137","199.62447","57.94958","1958.40693","1283.89034","351.12972","120.69181","1912.452","2880.00394","26.03443","103.00863","290.65972","221.73946","569.49736","608.03923","2885.85086","3495.58365","840.89869","570.22987","5384.6831","7872.77875","0","0","0","0"
"2023031707","349.05856","250.42304","5621.46024","1614.42033","94.71879","42.26353","2350.70964","924.20358","843.40924","367.20636","4698.58673","1777.22487","125.04343","71.07756","1707.70787","580.15021","164.06514","71.94318","1285.92715","832.74351","188.84409","143.70836","1151.18334","1875.86576","68.08097","9.98817","1059.86888","67.12065","217.86468","171.35497","2478.97904","2241.79992","312.57266","578.22734","8103.91914","5057.46335","0","0","0","0"
"2023031708","141.66358","873.27402","3423.25464","2000.48205","49.75772","37.50506","782.49675","792.74072","70.59638","85.40334","1546.66029","740.41593","37.8992","84.33546","808.13707","1298.70739","106.72256","60.24473","1402.0892","1657.58232","42.70877","99.09263","84.24567","857.40993","56.14588","10.50913","1131.55514","279.2811","172.09023","130.19375","1376.68859","751.41922","273.52546","325.48132","9015.15642","3835.69828","0","0","0","0"
"2023031709","25.95758","98.62305","498.22125","629.31138","33.2541","22.0524","272.79887","614.71025","25.5463","33.72916","3608.70569","197.86718","42.2224","68.86661","730.98589","264.09691","100.92992","17.18446","1454.9116","886.01154","22.37968","23.80003","291.36405","230.70509","6.35043","5.14431","15.73168","21.42659","123.55768","33.77721","1682.71592","545.34884","96.22982","67.72216","3378.27299","1078.62933","0","0","0","0"
"2023031710","71.76019","14.36829","1212.80196","216.09642","9.46358","13.87886","397.75248","335.05301","3.20485","10.07677","18.25614","13.47339","16.99667","17.81965","266.21809","246.28615","7.07217","12.41306","18.54401","130.48961","7.65531","29.10255","16.51188","591.15572","11.60245","2.70236","96.76711","3.44266","53.5697","11.62173","721.33094","113.72502","83.92342","62.57329","7273.44461","987.61879","0","0","0","0"
"2023031711","33.50677","9.22959","391.4104","134.09287","24.40663","1.11737","879.355","10.96402","0","0","0","0","9.43224","5.5804","35.58143","163.88193","12.55012","26.39995","229.53387","85.235","11.13959","20.26314","8.91269","409.48083","5.90069","1.2839","185.24211","14.04247","43.22332","29.76682","324.54708","249.70889","29.12945","22.46772","551.63321","340.12732","0","0","0","0"
"2023031712","56.19256","12.5879","1544.63349","306.53172","2.17626","0.10782","80.15784","3.24335","0","0","0","0","6.69098","2.96404","17.73905","73.40684","36.28396","7.93374","100.79983","88.42524","12.18318","11.72436","10.87503","81.83515","2.65294","1.54735","46.05936","17.42851","12.93161","8.32374","164.25215","133.7534","9.65043","16.19633","287.98825","380.88264","0","0","0","0"
"2023031713","45.07731","8.94283","1431.27227","77.47417","11.64613","1.99754","260.63722","11.80678","22.55873","18.43809","219.63388","695.04041","5.51069","2.00749","163.48755","10.17824","5.66415","4.34646","15.08229","29.15418","9.00675","12.28405","33.13385","149.51325","2.12892","3.17622","2.57993","31.86379","11.83291","8.79843","321.08205","97.76972","20.93046","14.8055","783.25423","272.05537","0","0","0","0"
"2023031714","87.33803","24.60543","2368.47392","271.67981","31.17158","6.4192","596.50093","92.80499","33.80753","25.44704","469.0175","835.3057","28.58733","6.37736","283.35368","37.65671","51.57999","10.30652","1045.09471","174.96399","25.0138","19.73996","483.33971","90.30235","10.31533","46.34638","60.53994","327.65641","30.12198","42.43808","460.17312","880.02962","121.41839","55.17826","1524.68946","1063.47346","0","0","0","0"
"2023031715","88.69326","37.9281","1309.69621","529.33322","37.91668","40.70497","599.1447","1159.616","124.29925","111.33668","2523.67197","1148.86062","45.99108","12.09841","545.81846","202.37225","77.54953","41.5014","829.7277","579.29109","78.56735","34.26878","1299.73679","258.29691","195.10653","19.74781","1054.59738","246.49408","99.74795","55.73814","1189.63554","688.59544","196.49879","143.07876","2091.36086","2033.81697","0","0.11318","0","0.21827"
"2023031716","211.33982","312.39082","1678.55209","1624.44607","352.78309","274.60655","5768.29511","2394.0397","356.64967","369.52951","3074.08468","2820.41401","200.26056","55.88758","2416.6972","883.16468","1582.62244","145.12114","3246.93284","2100.80958","1207.70723","340.31246","3273.84024","1515.87325","154.85519","50.23794","1424.2527","606.64158","205.61874","596.52299","1921.18031","1253.96281","700.74085","241.04962","7424.93541","2020.30097","2.31913","7.28238","27.5632","80.6129"
"2023031717","232.65543","177.55673","1686.82611","1949.49639","1210.44641","380.24229","12168.93975","3303.52459","456.22836","236.73573","5094.22123","3230.80661","513.51383","215.17031","3664.39377","1426.56479","435.46259","390.86097","5175.31783","2659.70192","508.00729","139.53515","8891.09263","1578.1711","187.15874","198.11265","1778.40685","645.02918","391.68896","126.19207","3481.67111","1595.45229","837.46955","414.25254","6651.41732","3576.12566","10.8245","27.55116","130.16069","277.90436"
"2023031718","210.30207","264.61986","2148.16181","898.4405","2480.66775","431.93589","24444.76707","1948.78076","761.02844","447.00244","6121.19469","4535.30625","365.89283","707.16256","4960.02862","2069.24526","1273.10497","202.62043","7434.55782","3233.42046","772.07801","85.66315","7538.62878","1541.99052","289.15292","82.40583","2843.13028","601.60138","383.74831","117.25558","4562.48932","1170.76289","985.21364","287.32204","4775.72319","2934.35591","14.68884","253.32411","190.69487","477.95624"
"2023031719","294.09786","185.31089","2350.66913","872.95594","1108.37026","398.38951","13635.90996","2972.29306","569.36859","350.5235","5003.21749","4765.19787","433.774","342.68008","4815.01924","1560.76632","524.9185","187.19813","7097.67084","2886.11658","758.90169","76.33273","4569.29052","832.59183","259.24331","119.01603","2233.34005","667.46786","476.28463","304.92127","4089.758","1862.71212","593.6373","399.84409","6191.88659","2413.84634","8.62019","30.95764","204.57499","412.40486"
"2023031720","1105.41748","729.04658","3585.14886","2899.57229","1214.08912","436.1737","26506.36154","1989.75163","510.95571","1138.22379","6066.09411","5588.38178","425.63812","557.68969","5674.84323","1855.93851","678.59453","298.8889","5590.28333","5182.43918","931.00228","81.93234","9082.53623","973.19692","312.77722","80.76741","2753.50578","1079.99575","578.13446","304.09134","6777.44672","3586.12867","628.75987","613.64876","5795.39707","6405.70454","24.25925","25.76111","114.33088","125.69235"
"2023031721","670.10819","520.29602","4111.80833","1575.68963","853.28101","570.66507","14200.8018","2516.37406","917.42732","229.43401","4793.26778","4189.02438","340.90436","452.74327","4001.23193","1669.11561","381.79805","215.49682","6342.85838","3524.74947","521.05123","96.27094","13465.46365","1229.23964","1100.3354","100.83263","2592.2916","609.60756","508.75004","160.21428","4525.34246","3932.36513","482.62182","365.14508","5454.05716","3848.32773","21.34769","22.36849","556.62987","317.80847"
"2023031722","316.95256","132.66257","3525.12236","1990.29468","2171.15951","208.28855","14247.89945","4459.85974","358.45844","212.3748","4326.32403","4652.38633","487.07744","434.48898","4657.33582","1001.70504","522.14213","459.20871","6347.29686","2990.7221","780.14678","44.27242","7912.33713","670.555","138.3639","47.15738","1302.32571","638.48132","239.60652","194.19138","3960.92481","2304.04788","379.05538","360.9466","4662.64443","5878.74924","31.57416","62.65177","266.94944","239.29439"
"2023031723","477.58152","109.91194","2336.72994","1840.4145","3189.01351","306.06102","17201.77484","3291.20888","718.24988","336.20506","8265.28895","6445.39359","728.27674","171.88857","5624.83996","1644.06078","545.94084","113.91642","9319.84314","1331.74231","678.4249","48.33703","8286.33209","641.03715","172.89846","94.34241","1577.40675","847.11586","394.44696","185.26025","3362.81459","1386.69822","430.98377","346.97683","5022.03545","4712.67111","36.5606","146.39798","77.88551","386.91631"
"2023031800","963.58966","386.75581","4223.86785","2608.17045","2646.33313","192.77328","13788.99988","2359.88709","580.80581","341.57706","6831.58141","4896.5822","471.97901","168.53506","3332.3796","1872.35068","541.81022","228.21403","6526.61252","2257.86177","670.69517","170.03784","5559.01292","828.89836","455.19758","310.06665","2815.76896","1086.42152","989.93742","189.39929","3853.11485","1742.05253","550.36982","298.82346","5034.69563","2227.89692","13.30271","39.84464","67.76066","192.70553"
"2023031801","544.35545","204.46104","3467.96416","2526.02918","2603.20208","204.90413","15973.95223","1663.00297","382.66048","386.17264","4717.88769","4583.78801","730.86306","223.39229","4424.63541","2652.09383","925.07388","147.3993","7944.96535","2035.27013","378.82397","88.54184","7242.96978","1231.51883","441.3294","87.74095","2852.88638","818.55991","427.36147","181.88045","4131.27435","2209.41631","699.33289","311.12445","6084.50278","3521.59124","27.88399","27.73761","62.67771","123.86133"
"2023031802","690.36018","807.55522","5880.74193","4013.17172","997.99871","818.42989","5208.93145","2121.93368","362.99153","255.06541","5032.58289","3143.20061","404.83661","522.15727","4332.58455","2079.87174","837.37852","204.30283","5417.80128","2295.09231","142.21537","231.72493","1479.53217","1138.49717","201.80753","94.67384","3854.81333","615.04833","1261.57012","354.33405","4977.85621","4743.52441","715.93127","446.54584","6626.59189","4444.24811","25.91592","169.40391","170.52491","489.92242"
"2023031803","912.0533","406.23007","5202.77864","2937.75104","659.00707","122.21279","5451.18081","1537.24631","954.20677","227.50334","4437.6069","2235.62027","411.31951","635.61153","3043.92145","2119.0042","521.95458","111.33246","6295.33626","1523.05404","511.07678","202.47755","3020.22266","1474.68355","253.01593","96.97413","3514.28297","849.53514","527.60691","798.853","4641.53412","8230.88253","599.51832","812.866","12815.76545","6982.75162","42.66709","89.86481","147.40605","273.21282"
"2023031804","871.62166","439.16571","6750.23267","3701.97257","484.20151","72.73115","4762.70469","1173.90285","551.71433","271.6608","3923.43483","4171.07494","344.89642","144.76781","2855.39503","1054.54946","836.02395","332.19667","3188.91941","2117.31148","200.75931","341.51727","1337.07131","1280.21479","217.48131","73.33572","2366.34288","575.02984","552.98841","307.44672","3237.662","5187.75616","660.17847","695.70907","7901.64164","4097.81338","14.03031","15.49668","86.05834","54.01525"
